Store,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,StoreType,Assortment,CompetitionDistance,Year,Month,Week,DayOfWeek,Quarter,IsWeekend,lag_7,lag_14,lag_28,rolling_mean_7,rolling_mean_28
1,2020-09-14,7018,630,1,0,0,0,c,a,5490,2020,9,38,0,3,0,7687.0,9258.0,8261.0,7289.428571428572,7891.214285714285
1,2020-09-15,7785,586,1,0,0,0,c,a,5490,2020,9,38,1,3,0,6275.0,8662.0,7987.0,7193.857142857143,7846.821428571428
1,2020-09-16,7420,723,1,0,0,0,c,a,5490,2020,9,38,2,3,0,8287.0,7708.0,9113.0,7409.571428571428,7839.607142857143
1,2020-09-17,7578,772,1,0,0,0,c,a,5490,2020,9,38,3,3,0,7726.0,6619.0,7379.0,7285.714285714285,7779.142857142857
1,2020-09-18,6937,517,1,1,0,0,c,a,5490,2020,9,38,4,3,0,7260.0,7363.0,8826.0,7264.571428571428,7786.25
1,2020-09-19,5963,529,1,0,0,0,c,a,5490,2020,9,38,5,3,1,7644.0,7468.0,9035.0,7218.428571428572,7718.785714285715
1,2020-09-21,7473,547,1,1,0,0,c,a,5490,2020,9,39,0,3,0,6147.0,6449.0,8977.0,6978.285714285715,7609.071428571428
1,2020-09-22,8500,849,1,1,0,0,c,a,5490,2020,9,39,1,3,0,7018.0,7687.0,9640.0,7167.714285714285,7555.357142857143
1,2020-09-23,7562,675,1,0,0,0,c,a,5490,2020,9,39,2,3,0,7785.0,6275.0,7271.0,7379.428571428572,7514.642857142857
1,2020-09-24,8558,672,1,1,0,0,c,a,5490,2020,9,39,3,3,0,7420.0,8287.0,6775.0,7347.571428571428,7525.035714285715
1,2020-09-25,5824,467,1,0,0,0,c,a,5490,2020,9,39,4,3,0,7578.0,7726.0,6769.0,7510.142857142857,7588.714285714285
1,2020-09-26,5493,481,1,0,0,0,c,a,5490,2020,9,39,5,3,1,6937.0,7260.0,8573.0,7259.571428571428,7554.964285714285
1,2020-09-28,7527,582,1,1,0,0,c,a,5490,2020,9,40,0,3,0,5963.0,7644.0,9682.0,7053.285714285715,7444.964285714285
1,2020-09-29,7406,566,1,0,0,0,c,a,5490,2020,9,40,1,3,0,7473.0,6147.0,8113.0,7276.714285714285,7368.0
1,2020-09-30,7708,866,1,0,0,0,c,a,5490,2020,9,40,2,3,0,8500.0,7018.0,9258.0,7267.142857142857,7342.75
1,2020-10-01,6607,535,1,0,0,0,c,a,5490,2020,10,40,3,4,0,7562.0,7785.0,8662.0,7154.0,7287.392857142857
1,2020-10-02,7773,690,1,1,0,0,c,a,5490,2020,10,40,4,4,0,8558.0,7420.0,7708.0,7017.571428571428,7214.0
1,2020-10-03,6041,599,1,0,0,0,c,a,5490,2020,10,40,5,4,1,5824.0,7578.0,6619.0,6905.428571428572,7216.321428571428
1,2020-10-05,6424,617,1,0,0,0,c,a,5490,2020,10,41,0,4,0,5493.0,6937.0,7363.0,6936.428571428572,7195.678571428572
1,2020-10-06,7257,530,1,0,0,0,c,a,5490,2020,10,41,1,4,0,7527.0,5963.0,7468.0,7069.428571428572,7162.142857142857
1,2020-10-07,7132,611,1,0,0,0,c,a,5490,2020,10,41,2,4,0,7406.0,7473.0,6449.0,7030.857142857143,7154.607142857143
1,2020-10-08,7640,577,1,0,0,0,c,a,5490,2020,10,41,3,4,0,7708.0,8500.0,7687.0,6991.714285714285,7179.0
1,2020-10-09,7773,574,1,1,0,0,c,a,5490,2020,10,41,4,4,0,6607.0,7562.0,6275.0,6982.0,7177.321428571428
1,2020-10-10,6880,771,1,1,0,0,c,a,5490,2020,10,41,5,4,1,7773.0,8558.0,8287.0,7148.571428571428,7230.821428571428
1,2020-10-12,6844,551,1,1,0,0,c,a,5490,2020,10,42,0,4,0,6041.0,5824.0,7726.0,7021.0,7180.571428571428
1,2020-10-13,8661,639,1,1,0,0,c,a,5490,2020,10,42,1,4,0,6424.0,5493.0,7260.0,7135.714285714285,7149.071428571428
1,2020-10-14,7887,758,1,0,0,0,c,a,5490,2020,10,42,2,4,0,7257.0,7527.0,7644.0,7455.285714285715,7199.107142857143
1,2020-10-15,6679,667,1,0,0,0,c,a,5490,2020,10,42,3,4,0,7132.0,7406.0,6147.0,7545.285714285715,7207.785714285715
1,2020-10-16,7269,537,1,1,0,0,c,a,5490,2020,10,42,4,4,0,7640.0,7708.0,7018.0,7480.571428571428,7226.785714285715
1,2020-10-17,4466,442,1,0,0,0,c,a,5490,2020,10,42,5,4,1,7773.0,6607.0,7785.0,7427.571428571428,7235.75
1,2020-10-19,6636,619,1,1,0,0,c,a,5490,2020,10,43,0,4,0,6880.0,7773.0,7420.0,6955.142857142857,7117.214285714285
1,2020-10-20,6541,722,1,0,0,0,c,a,5490,2020,10,43,1,4,0,6844.0,6041.0,7578.0,6920.285714285715,7089.214285714285
1,2020-10-21,7078,695,1,0,0,0,c,a,5490,2020,10,43,2,4,0,8661.0,6424.0,6937.0,6877.0,7052.178571428572
1,2020-10-22,7424,629,1,1,0,0,c,a,5490,2020,10,43,3,4,0,7887.0,7257.0,5963.0,6650.857142857143,7057.214285714285
1,2020-10-23,5258,381,1,0,0,0,c,a,5490,2020,10,43,4,4,0,6679.0,7132.0,7473.0,6584.714285714285,7109.392857142857
1,2020-10-24,5412,516,1,0,0,0,c,a,5490,2020,10,43,5,4,1,7269.0,7640.0,8500.0,6381.714285714285,7030.285714285715
1,2020-10-26,5922,511,1,0,0,0,c,a,5490,2020,10,44,0,4,0,4466.0,7773.0,7562.0,6116.428571428572,6920.0
1,2020-10-27,6563,525,1,0,0,0,c,a,5490,2020,10,44,1,4,0,6636.0,6880.0,8558.0,6324.428571428572,6861.428571428572
1,2020-10-28,6587,720,1,0,0,0,c,a,5490,2020,10,44,2,4,0,6541.0,6844.0,5824.0,6314.0,6790.178571428572
1,2020-10-29,6257,577,1,0,0,0,c,a,5490,2020,10,44,3,4,0,7078.0,8661.0,5493.0,6320.571428571428,6817.428571428572
1,2020-10-30,7196,676,1,1,0,0,c,a,5490,2020,10,44,4,4,0,7424.0,7887.0,7527.0,6203.285714285715,6844.714285714285
1,2020-10-31,4059,357,1,0,0,0,c,a,5490,2020,10,44,5,4,1,5258.0,6679.0,7406.0,6170.714285714285,6832.892857142857
1,2020-11-02,5901,431,1,0,0,0,c,a,5490,2020,11,45,0,4,0,5412.0,7269.0,7708.0,5999.428571428572,6713.357142857143
1,2020-11-03,6274,651,1,0,0,0,c,a,5490,2020,11,45,1,4,0,5922.0,4466.0,6607.0,6069.285714285715,6648.821428571428
1,2020-11-04,7513,840,1,1,0,0,c,a,5490,2020,11,45,2,4,0,6563.0,6636.0,7773.0,6119.571428571428,6636.928571428572
1,2020-11-05,7193,601,1,1,0,0,c,a,5490,2020,11,45,3,4,0,6587.0,6541.0,6041.0,6255.285714285715,6627.642857142857
1,2020-11-06,5116,425,1,0,0,0,c,a,5490,2020,11,45,4,4,0,6257.0,7078.0,6424.0,6341.857142857143,6668.785714285715
1,2020-11-07,4675,542,1,0,0,0,c,a,5490,2020,11,45,5,4,1,7196.0,7424.0,7257.0,6178.857142857143,6622.071428571428
1,2020-11-09,7010,743,1,1,0,0,c,a,5490,2020,11,46,0,4,0,4059.0,5258.0,7132.0,5818.714285714285,6529.857142857143
1,2020-11-10,5847,618,1,0,0,0,c,a,5490,2020,11,46,1,4,0,5901.0,5412.0,7640.0,6240.285714285715,6525.5
1,2020-11-11,7623,734,1,1,0,0,c,a,5490,2020,11,46,2,4,0,6274.0,5922.0,7773.0,6232.571428571428,6461.464285714285
1,2020-11-12,7199,779,1,1,0,0,c,a,5490,2020,11,46,3,4,0,7513.0,6563.0,6880.0,6425.285714285715,6456.107142857143
1,2020-11-13,4630,346,1,0,0,0,c,a,5490,2020,11,46,4,4,0,7193.0,6587.0,6844.0,6380.428571428572,6467.5
1,2020-11-14,6667,663,1,1,0,0,c,a,5490,2020,11,46,5,4,1,5116.0,6257.0,8661.0,6014.285714285715,6388.428571428572
1,2020-11-16,6062,630,1,0,0,0,c,a,5490,2020,11,47,0,4,0,4675.0,7196.0,7887.0,6235.857142857143,6317.214285714285
1,2020-11-17,6621,633,1,1,0,0,c,a,5490,2020,11,47,1,4,0,7010.0,4059.0,6679.0,6434.0,6252.035714285715
1,2020-11-18,6754,493,1,1,0,0,c,a,5490,2020,11,47,2,4,0,5847.0,5901.0,7269.0,6378.428571428572,6249.964285714285
1,2020-11-19,6789,767,1,1,0,0,c,a,5490,2020,11,47,3,4,0,7623.0,6274.0,4466.0,6508.0,6231.571428571428
1,2020-11-20,6691,522,1,1,0,0,c,a,5490,2020,11,47,4,4,0,7199.0,7513.0,6636.0,6388.857142857143,6314.535714285715
1,2020-11-21,4728,581,1,0,0,0,c,a,5490,2020,11,47,5,4,1,4630.0,7193.0,6541.0,6316.285714285715,6316.5
1,2020-11-23,6287,658,1,0,0,0,c,a,5490,2020,11,48,0,4,0,6667.0,5116.0,7078.0,6330.285714285715,6251.75
1,2020-11-24,6306,484,1,0,0,0,c,a,5490,2020,11,48,1,4,0,6062.0,4675.0,7424.0,6276.0,6223.5
1,2020-11-25,6840,709,1,1,0,0,c,a,5490,2020,11,48,2,4,0,6621.0,7010.0,5258.0,6310.857142857143,6183.571428571428
1,2020-11-26,5795,429,1,0,0,0,c,a,5490,2020,11,48,3,4,0,6754.0,5847.0,5412.0,6342.142857142857,6240.071428571428
1,2020-11-27,4455,393,1,0,0,0,c,a,5490,2020,11,48,4,4,0,6789.0,7623.0,5922.0,6205.142857142857,6253.75
1,2020-11-28,6015,463,1,1,0,0,c,a,5490,2020,11,48,5,4,1,6691.0,7199.0,6563.0,5871.714285714285,6201.357142857143
1,2020-11-30,6001,500,1,0,0,0,c,a,5490,2020,11,49,0,4,0,4728.0,4630.0,6587.0,5775.142857142857,6181.785714285715
1,2020-12-01,6571,487,1,0,0,0,c,a,5490,2020,12,49,1,4,0,6287.0,6667.0,6257.0,5957.0,6160.857142857143
1,2020-12-02,6254,755,1,0,0,0,c,a,5490,2020,12,49,2,4,0,6306.0,6062.0,7196.0,5997.571428571428,6172.071428571428
1,2020-12-03,4773,384,1,0,0,0,c,a,5490,2020,12,49,3,4,0,6840.0,6621.0,4059.0,5990.142857142857,6138.428571428572
1,2020-12-04,4457,431,1,0,0,0,c,a,5490,2020,12,49,4,4,0,5795.0,6754.0,5901.0,5694.857142857143,6163.928571428572
1,2020-12-05,4806,474,1,0,0,0,c,a,5490,2020,12,49,5,4,1,4455.0,6789.0,6274.0,5503.714285714285,6112.357142857143
1,2020-12-07,6684,615,1,1,0,0,c,a,5490,2020,12,50,0,4,0,6015.0,6691.0,7513.0,5553.857142857143,6059.928571428572
1,2020-12-08,6383,468,1,1,0,0,c,a,5490,2020,12,50,1,4,0,6001.0,4728.0,7193.0,5649.428571428572,6030.321428571428
1,2020-12-09,7429,894,1,1,0,0,c,a,5490,2020,12,50,2,4,0,6571.0,6287.0,5116.0,5704.0,6001.392857142857
1,2020-12-10,5041,435,1,0,0,0,c,a,5490,2020,12,50,3,4,0,6254.0,6306.0,4675.0,5826.571428571428,6084.0
1,2020-12-11,4816,569,1,0,0,0,c,a,5490,2020,12,50,4,4,0,4773.0,6840.0,7010.0,5653.285714285715,6097.071428571428
1,2020-12-12,5773,526,1,1,0,0,c,a,5490,2020,12,50,5,4,1,4457.0,5795.0,5847.0,5659.428571428572,6018.714285714285
1,2020-12-14,5818,450,1,1,0,0,c,a,5490,2020,12,51,0,4,0,4806.0,4455.0,7623.0,5847.428571428572,6016.071428571428
1,2020-12-15,6856,563,1,1,0,0,c,a,5490,2020,12,51,1,4,0,6684.0,6015.0,7199.0,5992.0,5951.607142857143
1,2020-12-16,5326,622,1,0,0,0,c,a,5490,2020,12,51,2,4,0,6383.0,6001.0,4630.0,6016.571428571428,5939.357142857143
1,2020-12-17,7171,812,1,1,0,0,c,a,5490,2020,12,51,3,4,0,7429.0,6571.0,6667.0,5865.571428571428,5964.214285714285
1,2020-12-18,5557,493,1,1,0,0,c,a,5490,2020,12,51,4,4,0,5041.0,6254.0,6062.0,5828.714285714285,5982.214285714285
1,2020-12-19,5557,448,1,1,0,0,c,a,5490,2020,12,51,5,4,1,4816.0,4773.0,6621.0,5902.428571428572,5964.178571428572
1,2020-12-21,6878,525,1,1,0,0,c,a,5490,2020,12,52,0,4,0,5773.0,4457.0,6754.0,6008.285714285715,5926.178571428572
1,2020-12-22,6238,570,1,0,0,0,c,a,5490,2020,12,52,1,4,0,5818.0,4806.0,6789.0,6166.142857142857,5930.607142857143
1,2020-12-23,6290,766,1,0,0,0,c,a,5490,2020,12,52,2,4,0,6856.0,6684.0,6691.0,6226.142857142857,5910.928571428572
1,2020-12-24,6761,691,1,1,0,0,c,a,5490,2020,12,52,3,4,0,5326.0,6383.0,4728.0,6145.285714285715,5896.607142857143
1,2020-12-26,6059,463,1,1,0,0,c,a,5490,2020,12,52,5,4,1,7171.0,7429.0,6287.0,6350.285714285715,5969.214285714285
1,2020-12-28,5191,400,1,0,0,0,c,a,5490,2020,12,53,0,4,0,5557.0,5041.0,6306.0,6191.428571428572,5961.071428571428
1,2020-12-29,5282,605,1,0,0,0,c,a,5490,2020,12,53,1,4,0,5557.0,4816.0,6840.0,6139.142857142857,5921.25
1,2020-12-30,6161,505,1,0,0,0,c,a,5490,2020,12,53,2,4,0,6878.0,5773.0,5795.0,6099.857142857143,5865.607142857143
1,2020-12-31,5455,551,1,0,0,0,c,a,5490,2020,12,53,3,4,0,6238.0,5818.0,4455.0,5997.428571428572,5878.678571428572
1,2021-01-02,4527,355,1,0,0,0,c,a,5490,2021,1,53,5,1,1,6290.0,6856.0,6015.0,5885.571428571428,5914.392857142857
1,2021-01-04,5559,475,1,0,0,0,c,a,5490,2021,1,1,0,1,0,6761.0,5326.0,6001.0,5633.714285714285,5861.25
1,2021-01-05,5936,728,1,0,0,0,c,a,5490,2021,1,1,1,1,0,6059.0,7171.0,6571.0,5462.0,5845.464285714285
1,2021-01-06,7402,578,1,1,0,0,c,a,5490,2021,1,1,2,1,0,5191.0,5557.0,6254.0,5444.428571428572,5822.785714285715
1,2021-01-07,6734,666,1,1,0,0,c,a,5490,2021,1,1,3,1,0,5282.0,5557.0,4773.0,5760.285714285715,5863.785714285715
1,2021-01-08,5858,497,1,1,0,0,c,a,5490,2021,1,1,4,1,0,6161.0,6878.0,4457.0,5967.714285714285,5933.821428571428
1,2021-01-09,4690,337,1,1,0,0,c,a,5490,2021,1,1,5,1,1,5455.0,6238.0,4806.0,5924.428571428572,5983.857142857143
1,2021-01-11,5753,462,1,1,0,0,c,a,5490,2021,1,2,0,1,0,4527.0,6290.0,6684.0,5815.142857142857,5979.714285714285
1,2021-01-12,5178,597,1,0,0,0,c,a,5490,2021,1,2,1,1,0,5559.0,6761.0,6383.0,5990.285714285715,5946.464285714285
1,2021-01-13,5619,597,1,0,0,0,c,a,5490,2021,1,2,2,1,0,5936.0,6059.0,7429.0,5935.857142857143,5903.428571428572
1,2021-01-14,5193,640,1,0,0,0,c,a,5490,2021,1,2,3,1,0,7402.0,5191.0,5041.0,5890.571428571428,5838.785714285715
1,2021-01-15,5345,442,1,1,0,0,c,a,5490,2021,1,2,4,1,0,6734.0,5282.0,4816.0,5575.0,5844.214285714285
1,2021-01-16,4064,296,1,0,0,0,c,a,5490,2021,1,2,5,1,1,5858.0,6161.0,5773.0,5376.571428571428,5863.107142857143
1,2021-01-18,6375,480,1,1,0,0,c,a,5490,2021,1,3,0,1,0,4690.0,5455.0,5818.0,5120.285714285715,5802.071428571428
1,2021-01-19,6729,622,1,1,0,0,c,a,5490,2021,1,3,1,1,0,5753.0,4527.0,6856.0,5361.0,5821.964285714285
1,2021-01-20,7648,690,1,1,0,0,c,a,5490,2021,1,3,2,1,0,5178.0,5559.0,5326.0,5500.428571428572,5817.428571428572
1,2021-01-21,6265,691,1,0,0,0,c,a,5490,2021,1,3,3,1,0,5619.0,5936.0,7171.0,5853.285714285715,5900.357142857143
1,2021-01-22,5199,514,1,0,0,0,c,a,5490,2021,1,3,4,1,0,5193.0,7402.0,5557.0,5945.571428571428,5868.0
1,2021-01-23,4341,314,1,0,0,0,c,a,5490,2021,1,3,5,1,1,5345.0,6734.0,5557.0,5946.428571428572,5855.214285714285
1,2021-01-25,6353,506,1,1,0,0,c,a,5490,2021,1,4,0,1,0,4064.0,5858.0,6878.0,5803.0,5811.785714285715
1,2021-01-26,6655,745,1,1,0,0,c,a,5490,2021,1,4,1,1,0,6375.0,4690.0,6238.0,6130.0,5793.035714285715
1,2021-01-27,6993,623,1,1,0,0,c,a,5490,2021,1,4,2,1,0,6729.0,5753.0,6290.0,6170.0,5807.928571428572
1,2021-01-28,6589,573,1,1,0,0,c,a,5490,2021,1,4,3,1,0,7648.0,5178.0,6761.0,6207.714285714285,5833.035714285715
1,2021-01-29,4915,559,1,0,0,0,c,a,5490,2021,1,4,4,1,0,6265.0,5619.0,6059.0,6056.428571428572,5826.892857142857
1,2021-01-30,6024,438,1,1,0,0,c,a,5490,2021,1,4,5,1,1,5199.0,5193.0,5191.0,5863.571428571428,5786.035714285715
1,2021-02-01,6779,599,1,1,0,0,c,a,5490,2021,2,5,0,1,0,4341.0,5345.0,5282.0,5981.428571428572,5815.785714285715
1,2021-02-02,6448,616,1,0,0,0,c,a,5490,2021,2,5,1,1,0,6353.0,4064.0,6161.0,6329.714285714285,5869.25
1,2021-02-03,6531,595,1,0,0,0,c,a,5490,2021,2,5,2,1,0,6655.0,6375.0,5455.0,6343.285714285715,5879.5
1,2021-02-04,5426,582,1,0,0,0,c,a,5490,2021,2,5,3,1,0,6993.0,6729.0,4527.0,6325.571428571428,5917.928571428572
1,2021-02-05,4953,428,1,1,0,0,c,a,5490,2021,2,5,4,1,0,6589.0,7648.0,5559.0,6101.714285714285,5950.035714285715
1,2021-02-06,5553,550,1,1,0,0,c,a,5490,2021,2,5,5,1,1,4915.0,6265.0,5936.0,5868.0,5928.392857142857
1,2021-02-08,6033,454,1,1,0,0,c,a,5490,2021,2,6,0,1,0,6024.0,5199.0,7402.0,5959.142857142857,5914.714285714285
1,2021-02-09,7452,623,1,1,0,0,c,a,5490,2021,2,6,1,1,0,6779.0,4341.0,6734.0,5960.428571428572,5865.821428571428
1,2021-02-10,7593,583,1,1,0,0,c,a,5490,2021,2,6,2,1,0,6448.0,6353.0,5858.0,6056.571428571428,5891.464285714285
1,2021-02-11,7311,605,1,1,0,0,c,a,5490,2021,2,6,3,1,0,6531.0,6655.0,4690.0,6220.142857142857,5953.428571428572
1,2021-02-12,6138,462,1,1,0,0,c,a,5490,2021,2,6,4,1,0,5426.0,6993.0,5753.0,6331.571428571428,6047.035714285715
1,2021-02-13,6171,754,1,1,0,0,c,a,5490,2021,2,6,5,1,1,4953.0,6589.0,5178.0,6433.285714285715,6060.785714285715
1,2021-02-15,6624,531,1,1,0,0,c,a,5490,2021,2,7,0,1,0,5553.0,4915.0,5619.0,6607.285714285715,6096.25
1,2021-02-16,5912,458,1,0,0,0,c,a,5490,2021,2,7,1,1,0,6033.0,6024.0,5193.0,6760.285714285715,6132.142857142857
1,2021-02-17,7460,767,1,1,0,0,c,a,5490,2021,2,7,2,1,0,7452.0,6779.0,5345.0,6743.0,6157.821428571428
1,2021-02-18,7149,514,1,1,0,0,c,a,5490,2021,2,7,3,1,0,7593.0,6448.0,4064.0,6744.142857142857,6233.357142857143
1,2021-02-19,6788,603,1,1,0,0,c,a,5490,2021,2,7,4,1,0,7311.0,6531.0,6375.0,6680.714285714285,6343.535714285715
1,2021-02-20,5584,646,1,1,0,0,c,a,5490,2021,2,7,5,1,1,6138.0,5426.0,6729.0,6606.0,6358.285714285715
1,2021-02-22,7090,705,1,1,0,0,c,a,5490,2021,2,8,0,1,0,6171.0,4953.0,7648.0,6526.857142857143,6317.392857142857
1,2021-02-23,7520,553,1,1,0,0,c,a,5490,2021,2,8,1,1,0,6624.0,5553.0,6265.0,6658.142857142857,6297.464285714285
1,2021-02-24,6585,783,1,0,0,0,c,a,5490,2021,2,8,2,1,0,5912.0,6033.0,5199.0,6786.142857142857,6342.285714285715
1,2021-02-25,6277,512,1,0,0,0,c,a,5490,2021,2,8,3,1,0,7460.0,7452.0,4341.0,6882.285714285715,6391.785714285715
1,2021-02-26,4780,407,1,0,0,0,c,a,5490,2021,2,8,4,1,0,7149.0,7593.0,6353.0,6713.285714285715,6460.928571428572
1,2021-02-27,5447,411,1,0,0,0,c,a,5490,2021,2,8,5,1,1,6788.0,7311.0,6655.0,6374.857142857143,6404.75
1,2021-03-01,7154,878,1,1,0,0,c,a,5490,2021,3,9,0,1,0,5584.0,6138.0,6993.0,6183.285714285715,6361.607142857143
1,2021-03-02,6280,631,1,0,0,0,c,a,5490,2021,3,9,1,1,0,7090.0,6171.0,6589.0,6407.571428571428,6367.357142857143
1,2021-03-03,6930,649,1,0,0,0,c,a,5490,2021,3,9,2,1,0,7520.0,6624.0,4915.0,6291.857142857143,6356.321428571428
1,2021-03-04,6668,476,1,0,0,0,c,a,5490,2021,3,9,3,1,0,6585.0,5912.0,6024.0,6207.571428571428,6428.285714285715
1,2021-03-05,5137,402,1,0,0,0,c,a,5490,2021,3,9,4,1,0,6277.0,7460.0,6779.0,6219.428571428572,6451.285714285715
1,2021-03-06,6296,675,1,1,0,0,c,a,5490,2021,3,9,5,1,1,4780.0,7149.0,6448.0,6056.571428571428,6392.642857142857
1,2021-03-08,6432,667,1,0,0,0,c,a,5490,2021,3,10,0,1,0,5447.0,6788.0,6531.0,6273.142857142857,6387.214285714285
1,2021-03-09,8275,929,1,1,0,0,c,a,5490,2021,3,10,1,1,0,7154.0,5584.0,5426.0,6413.857142857143,6383.678571428572
1,2021-03-10,6747,570,1,0,0,0,c,a,5490,2021,3,10,2,1,0,6280.0,7090.0,4953.0,6574.0,6485.428571428572
1,2021-03-11,6639,688,1,0,0,0,c,a,5490,2021,3,10,3,1,0,6930.0,7520.0,5553.0,6640.714285714285,6549.5
1,2021-03-12,7247,772,1,1,0,0,c,a,5490,2021,3,10,4,1,0,6668.0,6585.0,6033.0,6599.142857142857,6588.285714285715
1,2021-03-13,5279,644,1,0,0,0,c,a,5490,2021,3,10,5,1,1,5137.0,6277.0,7452.0,6681.857142857143,6631.642857142857
1,2021-03-15,7663,706,1,1,0,0,c,a,5490,2021,3,11,0,1,0,6296.0,4780.0,7593.0,6702.142857142857,6554.035714285715
1,2021-03-16,7788,854,1,1,0,0,c,a,5490,2021,3,11,1,1,0,6432.0,5447.0,7311.0,6897.428571428572,6556.535714285715
1,2021-03-17,8361,639,1,1,0,0,c,a,5490,2021,3,11,2,1,0,8275.0,7154.0,6138.0,7091.142857142857,6573.571428571428
1,2021-03-18,7973,678,1,1,0,0,c,a,5490,2021,3,11,3,1,0,6747.0,6280.0,6171.0,7103.428571428572,6652.964285714285
1,2021-03-19,6381,585,1,0,0,0,c,a,5490,2021,3,11,4,1,0,6639.0,6930.0,6624.0,7278.571428571428,6717.321428571428
1,2021-03-20,5697,651,1,0,0,0,c,a,5490,2021,3,11,5,1,1,7247.0,6668.0,5912.0,7241.714285714285,6708.642857142857
1,2021-03-22,6929,632,1,1,0,0,c,a,5490,2021,3,12,0,1,0,5279.0,5137.0,7460.0,7020.285714285715,6700.964285714285
1,2021-03-23,6800,591,1,0,0,0,c,a,5490,2021,3,12,1,1,0,7663.0,6296.0,7149.0,7256.0,6682.0
1,2021-03-24,6848,638,1,0,0,0,c,a,5490,2021,3,12,2,1,0,7788.0,6432.0,6788.0,7132.714285714285,6669.535714285715
1,2021-03-25,7081,839,1,0,0,0,c,a,5490,2021,3,12,3,1,0,8361.0,8275.0,5584.0,6998.428571428572,6671.678571428572
1,2021-03-26,7004,718,1,0,0,0,c,a,5490,2021,3,12,4,1,0,7973.0,6747.0,7090.0,6815.571428571428,6725.142857142857
1,2021-03-27,6623,503,1,1,0,0,c,a,5490,2021,3,12,5,1,1,6381.0,6639.0,7520.0,6677.142857142857,6722.071428571428
1,2021-03-29,7596,880,1,1,0,0,c,a,5490,2021,3,13,0,1,0,5697.0,7247.0,6585.0,6711.714285714285,6690.035714285715
1,2021-03-30,6858,492,1,0,0,0,c,a,5490,2021,3,13,1,1,0,6929.0,5279.0,6277.0,6983.0,6726.142857142857
1,2021-03-31,8168,668,1,0,0,0,c,a,5490,2021,3,13,2,1,0,6800.0,7663.0,4780.0,6972.857142857143,6746.892857142857
1,2021-04-01,7996,992,1,1,0,0,c,a,5490,2021,4,13,3,2,0,6848.0,7788.0,5447.0,7168.285714285715,6867.892857142857
1,2021-04-03,5483,542,1,0,0,0,c,a,5490,2021,4,13,5,2,1,7081.0,8361.0,7154.0,7332.285714285715,6958.928571428572
1,2021-04-05,6625,782,1,0,0,0,c,a,5490,2021,4,14,0,2,0,7004.0,7973.0,6280.0,7104.0,6899.25
1,2021-04-06,7308,602,1,0,0,0,c,a,5490,2021,4,14,1,2,0,6623.0,6381.0,6930.0,7049.857142857143,6911.571428571428
1,2021-04-07,8146,885,1,1,0,0,c,a,5490,2021,4,14,2,2,0,7596.0,5697.0,6668.0,7147.714285714285,6925.071428571428
1,2021-04-08,7116,581,1,0,0,0,c,a,5490,2021,4,14,3,2,0,6858.0,6929.0,5137.0,7226.285714285715,6977.857142857143
1,2021-04-09,6061,445,1,0,0,0,c,a,5490,2021,4,14,4,2,0,8168.0,6800.0,6296.0,7263.142857142857,7048.535714285715
1,2021-04-10,6669,504,1,0,0,0,c,a,5490,2021,4,14,5,2,1,7996.0,6848.0,6432.0,6962.142857142857,7040.142857142857
1,2021-04-12,8053,628,1,1,0,0,c,a,5490,2021,4,15,0,2,0,5483.0,7081.0,8275.0,6772.571428571428,7048.607142857143
1,2021-04-13,7431,575,1,0,0,0,c,a,5490,2021,4,15,1,2,0,6625.0,7004.0,6747.0,7139.714285714285,7040.678571428572
1,2021-04-14,7922,667,1,0,0,0,c,a,5490,2021,4,15,2,2,0,7308.0,6623.0,6639.0,7254.857142857143,7065.107142857143
1,2021-04-15,7022,839,1,0,0,0,c,a,5490,2021,4,15,3,2,0,8146.0,7596.0,7247.0,7342.571428571428,7110.928571428572
1,2021-04-16,6599,736,1,0,0,0,c,a,5490,2021,4,15,4,2,0,7116.0,6858.0,5279.0,7182.0,7102.892857142857
1,2021-04-17,6882,540,1,1,0,0,c,a,5490,2021,4,15,5,2,1,6061.0,8168.0,7663.0,7108.142857142857,7150.035714285715
1,2021-04-19,7865,715,1,1,0,0,c,a,5490,2021,4,16,0,2,0,6669.0,7996.0,7788.0,7225.428571428572,7122.142857142857
1,2021-04-20,8331,596,1,1,0,0,c,a,5490,2021,4,16,1,2,0,8053.0,5483.0,8361.0,7396.285714285715,7124.892857142857
1,2021-04-21,9146,768,1,1,0,0,c,a,5490,2021,4,16,2,2,0,7431.0,6625.0,7973.0,7436.0,7123.821428571428
1,2021-04-22,7121,870,1,0,0,0,c,a,5490,2021,4,16,3,2,0,7922.0,7308.0,6381.0,7681.0,7165.714285714285
1,2021-04-23,6750,626,1,0,0,0,c,a,5490,2021,4,16,4,2,0,7022.0,8146.0,5697.0,7566.571428571428,7192.142857142857
1,2021-04-24,7782,737,1,1,0,0,c,a,5490,2021,4,16,5,2,1,6599.0,7116.0,6929.0,7527.714285714285,7229.75
1,2021-04-26,7398,723,1,0,0,0,c,a,5490,2021,4,17,0,2,0,6882.0,6061.0,6800.0,7696.714285714285,7260.214285714285
1,2021-04-27,8234,666,1,1,0,0,c,a,5490,2021,4,17,1,2,0,7865.0,6669.0,6848.0,7770.428571428572,7281.571428571428
1,2021-04-28,8619,650,1,0,0,0,c,a,5490,2021,4,17,2,2,0,8331.0,8053.0,7081.0,7823.142857142857,7331.071428571428
